task_id,task_name,episode_index,episode_seed,training,initial_state_sha256,initial_xml_sha256,initial_observation_sha256,environment_metadata_sha256,task_horizon,task_description,task_suite,split,seed,H,condition,success,env_steps,policy_calls,actions_per_policy_call,episode_seconds,reset_seconds,policy_query_seconds,inference_fingerprint,prediction_horizon,flow_steps,renderer,control_frequency_hz,video,paired_catalog,config_sha256
2,OpenCabinet,8,270020008,False,c9b18fd0ffcfe730108a6abe9ef3db01b61b4769318a77bb43916d6a3cefc266,76329df7f480e5cf01ffaf5da5a45ca0c8ed5f852aeff1812124633e83bd0322,a3eb9b646af96ea9afa15c3bf5b44982cbef13c1ca4c75101ecddc1bb0d3fe25,e1f8eb0eaa49c76dd01a74b63859c3b8ec530b12eef8eaa937cf43dccfc6de31,1050,Open the cabinet doors.,robocasa365_fixed10,pretrain,27,20,original_h20,False,1050,53,19.81132075471698,40.79270662087947,10.936696015298367,3.7564235040917993,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/OpenCabinet/episode_008.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
2,OpenCabinet,9,270020009,False,bbc4003bbbbecaa9bcc811fad224c887bec978dc7fb77a7463525acc4c05edd2,669ccb993d5572e95537c048a0efd0b19c9fc23005bfdb315033f7e731d5b1e4,16f9e3c13d5a5334f2a430611936903cfaddb9fba2cf08271eaa422071ea4b95,b95aaa7cc8f95e9801d64d5d4b287caafc1f205ba04e5345bca4034db68fac19,1050,Open the cabinet doors.,robocasa365_fixed10,pretrain,27,20,original_h20,False,1050,53,19.81132075471698,47.16720619332045,10.573078494518995,3.638753562234342,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/OpenCabinet/episode_009.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
3,OpenDrawer,0,270030000,False,a5858522c70e0a3b8a0a85d5f0b48c0b13b57a1e60e1d027e0a130cbb7baa603,32570e85ee07a016dac0fec3b1774175258a2a873a5716ee4ba486b4589d6a70,77f8a369da01d67dd73b9c7af76fb71f51d07b887d3239330476adfdb2e101c3,c3d63ae14483d1fb181bcaf8138c88c936d97d881b1a64d0c67e115aaae0b758,750,Open the right drawer.,robocasa365_fixed10,pretrain,27,20,original_h20,True,201,11,18.272727272727273,11.991546318866313,12.440308269113302,0.9560349564999342,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/OpenDrawer/episode_000.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
3,OpenDrawer,1,270030001,False,23b394c74faf9cc3f454d7bf8544dc002eca5ea4d6c3563357484a7ccf03233b,7588791075d02f0f4fe19ec5c476c20debd9fec0c8baf5a931da59a18e69e392,175645fc4f9f2b33345bf3893cbb405b8a739092221073575b8d8cec0080639d,6397a92375753016044f9f9c6184f747b1c23dd1cfa4411c8eb9fb2e813ad21f,750,Open the right drawer.,robocasa365_fixed10,pretrain,27,20,original_h20,True,256,13,19.692307692307693,13.017356629483402,12.177445123903453,0.8988504968583584,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/OpenDrawer/episode_001.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
3,OpenDrawer,2,270030002,False,f7b0ef3c04c74c4ac351f452523b18f9ac0c2aecbb08169be1a715170bb89b6f,f28621935b68f2c6f2c20fcaf1f878e762293fc2b8ffa10a993424e92fc3a4a2,2c543fd98dcf60e3063ab29b815967906956e1e5f3f5abf68905d9cc5154cc25,0d2861ff7605c2e435c3b364239ea8d7f799900cb233a404c55e8cf93f9bc397,750,Open the right drawer.,robocasa365_fixed10,pretrain,27,20,original_h20,False,750,38,19.736842105263158,28.401488721370697,25.740928484126925,2.7480376455932856,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/OpenDrawer/episode_002.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
3,OpenDrawer,3,270030003,False,85b27f2d47a64bebff90da93b5a61d651038d2f31f2f0046168506704b317d79,8ff2e0f4b5e131cbe7bc8169b1fca9bfe4009500875b214218401c2d0cd41253,54b28da21378b6dff07892178107df288ba5699087c40231e7bff71eed3a238f,e7ebe2c7d9ab04713256e3a5bb815c4f61b95bb17e904f15eb578e184194358d,750,Open the left drawer.,robocasa365_fixed10,pretrain,27,20,original_h20,True,250,13,19.23076923076923,10.9934491943568,12.877249923534691,1.0639576138928533,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/OpenDrawer/episode_003.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
3,OpenDrawer,4,270030004,False,9b6f8c6d77c0ef6a09c3e1dbe5f6b851a0ef9083196ac2d1d71052132d991e1e,cbe1ee7ecec388c88f4d555b6c79ff7e23eac0453a31cc0a56dc4de59414d498,20624f4d1f9b9bc5845977b6d93fe0a0e6f003547d132c35cb8d3aea26d7a72d,94e43a655c9695ad03e490e51a5cb8778bf9d6a1cdb4a82aedc14555cda2b23b,750,Open the left drawer.,robocasa365_fixed10,pretrain,27,20,original_h20,False,750,38,19.736842105263158,29.168886854313314,9.644850518554449,2.6858853632584214,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/OpenDrawer/episode_004.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
3,OpenDrawer,5,270030005,False,261461951360577bea256f8eeb2011e06c00c4e534e27e15983b1ce7f15519d2,a8c75d2b2b41bca4f092f514cfb339c8787fed974940204a8222a659e4f564e5,3af4251b485a32db37f7bc38b83ce70b6f4da79af260fad1161cfb8c180cbfe2,fcdb927dd7a1d9e089622fb2b4d78996c1e36224850a7f93c7cecd2c6e4af39d,750,Open the right drawer.,robocasa365_fixed10,pretrain,27,20,original_h20,False,750,38,19.736842105263158,28.982947521843016,10.048082928173244,2.6538345962762833,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/OpenDrawer/episode_005.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
3,OpenDrawer,6,270030006,False,e6802b9c02392f8352825c0258d337b42f0a2a5bca43898c00772667b83b9872,6bb51932e721445d49edf46fd4041abc5293cb6912168ec4c69431d540cb7f4d,706ee92f5c8193d4856a4500a4ad58a9052aa3e94841dda6f9aebe1ce1fd70a5,fa72602401d42068569723df4c8c1c02bef513ea24c3fb927fc7655554c19b29,750,Open the right drawer.,robocasa365_fixed10,pretrain,27,20,original_h20,True,220,11,20.0,7.753271987661719,9.754869152791798,0.7427521524950862,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/OpenDrawer/episode_006.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
3,OpenDrawer,7,270030007,False,85e3d530af839a6a00fdd51df891a2311e0af7578dc49699d0639a00700ea581,163607f6b46a4cb1ce4b853107c8ec82fdbe0160fe30fc3119fd8a526625a4fb,dd0ccdaa92f5b2a969d6c90d685480f202d490bfad8ef27d4dccb0408254b4d2,5149966034347cbf1e5dcfe60beb94161e8480b4bcb59de54473929abf25c216,750,Open the right drawer.,robocasa365_fixed10,pretrain,27,20,original_h20,True,214,11,19.454545454545453,9.349680982530117,12.139406689442694,0.8354959292337298,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/OpenDrawer/episode_007.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
3,OpenDrawer,8,270030008,False,3e2d7064cbea27cc8e53cb81a2b7fb12a8e49db452384f3099ebebd659356aea,37b751001759e0942df95d685162cf3670571e802374e0d9155c66be3dd479fb,1d4789008615ecadfd569de2195c38d8d5af1edfd62c10a0eb75e8c89301a203,ec1ff524ff4886a4dff54f3d00d4daed5b782ed5cfa7d5f0801c62201c0d5d19,750,Open the right drawer.,robocasa365_fixed10,pretrain,27,20,original_h20,True,214,11,19.454545454545453,7.54311697371304,11.09003989212215,0.7074270667508245,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/OpenDrawer/episode_008.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
3,OpenDrawer,9,270030009,False,46538f3532402f9093a2c21e514f8da8290ea1fc85f491b5a4e0d03e35773282,3fc95fdc1987ff4916476d3d1bbef94bd6bcca8b7cdd0257bc0502eb8330a5ed,d057af7c1f51990244d09aef27ab2b664465dd2a154869b5ed725022dd78b43a,4f8e69f4d249588297fdccd085776a9dfcb73990b35b3b720b5ebed56528d258,750,Open the left drawer.,robocasa365_fixed10,pretrain,27,20,original_h20,True,221,12,18.416666666666668,11.106796013191342,14.001748817972839,1.068350243382156,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/OpenDrawer/episode_009.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
4,PickPlaceCounterToCabinet,0,270040000,False,3221ff2b15a380ce53576a40b3e745c61e798613e6769a59081cf2ab4e36c162,ecd32a956c7e9681adcdb4b1342f774fa2e8836c836cb77d770a31c291c5adb9,1bc80bcb7bd607392151bb9faf3c3d5b075fc3d3838282bdbf4f7181d66b837d,a59270193fefe00b41f4154e8d90a09258f49d21ce32371c7a855ae275286eec,750,Pick the paprika from the counter and place it in the cabinet.,robocasa365_fixed10,pretrain,27,20,original_h20,True,569,29,19.620689655172413,25.872972465120256,11.919209488667548,2.2441214295104146,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToCabinet/episode_000.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
4,PickPlaceCounterToCabinet,1,270040001,False,deb6dd93facc51e071555f161a7c81b49f9f58e59b8b33601ce3ddbd9851e4f8,ad115d89c6b414d3de300f8da58be5c8a2e40c2241966f846028b431be2cb14e,efcf330a7010ec9ac241ff3072b790b844ef02b37e272ee240678659a4cca836,7141ddc055345393262f1561602f987a5fdb02280ae27ce425c9241f7e9f58f5,750,Pick the measuring cup from the counter and place it in the cabinet.,robocasa365_fixed10,pretrain,27,20,original_h20,True,442,23,19.217391304347824,16.693063626997173,10.584911131300032,1.9428739035502076,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToCabinet/episode_001.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
4,PickPlaceCounterToCabinet,2,270040002,False,131f482313cd7af09fa38d0c7e140bdc72ab061a7eb0a623ecf1d37b260756a7,f84a64b8c65bda8ba9edec520259e446d0f25e69838dc9bfea81dbd18e449ae2,9828ab49e5a29529a20598bbe271ea876f3502c31849a33663c8297188c61871,f18e7c05cc25aeff581057111826fb67e606521e7c8041b510db2d9fb5779fa2,750,Pick the glass cup from the counter and place it in the cabinet.,robocasa365_fixed10,pretrain,27,20,original_h20,True,328,17,19.294117647058822,10.588647407479584,14.433509102091193,1.3403895078226924,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToCabinet/episode_002.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
4,PickPlaceCounterToCabinet,3,270040003,False,ed2f0c072619d5c133775db8f1cf8dca982087083b2d3f5c57ddf79ae8631aba,e040da54d0d11f17d2ee29bb90c1d9733a6e334ad37e80076fb49ecb5d5f8b45,3328291a78b4b2a0f55de22f1b49b231eaab6788d411f4aeeb5d83cca7057c65,d8684b48c3bd47ce70e078b4eeb1aac8df7b58a0de973f423eeae2b8fb6e8f29,750,Pick the mushroom from the counter and place it in the cabinet.,robocasa365_fixed10,pretrain,27,20,original_h20,True,228,12,19.0,8.741811205632985,9.32581087294966,0.8779831994324923,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToCabinet/episode_003.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
4,PickPlaceCounterToCabinet,4,270040004,False,634b9b9e18496a955218b7e0b907d544e21f1f8c626e618df772660cb08cc35a,233966f0fc194ea1f90253987b7cd7c47d92a86e669a208785f1994f52756ac5,72dfb47c9f9f4d7d5bf1689cab3caa3754871853fa89c127133e87e72869264e,46af3bb4e10bd32cbed8baa5c43068672ea5305b53c88d3b0b719397514c1069,750,Pick the bar from the counter and place it in the cabinet.,robocasa365_fixed10,pretrain,27,20,original_h20,True,248,13,19.076923076923077,12.13997295126319,11.792223890312016,1.0401658294722438,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToCabinet/episode_004.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
4,PickPlaceCounterToCabinet,5,270040005,False,da37712e6880946824a185a2dc9cedde6d9966974537ca67a3fc82e2d570fb1c,9e60e4219c42ac2b2f630c557afeba8b25c1cc3c103073457e1bdc79c3eaa63d,a71d2f6df37a9a5f6f5bdb109dd3e6093e9e1fcc8798ed13a02d7b39b0fe1d35,2fbead2e242a4bd95365a220051fd69b53f361e3000b9c0af04858964a65d40a,750,Pick the mug from the counter and place it in the cabinet.,robocasa365_fixed10,pretrain,27,20,original_h20,False,750,38,19.736842105263158,30.593121589161456,11.392156168818474,2.7550361417233944,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToCabinet/episode_005.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
4,PickPlaceCounterToCabinet,6,270040006,False,cd599bfb86a34d0b75704c491f08d76579a3cf91486f54a4222279b5dd02a2af,d8b2dd64ac5f622deba6294d71321eb24a15d077227297e72dcbd6e46d94d8b1,87b95062238082a382cc080a0d90f34a9567f380f5a76422bfba8b6c1eb7c3c0,128626034ed6279aab7c6572ccf0ce7808c68d173c68c80dc89a3551bfdd2520,750,Pick the boxed food from the counter and place it in the cabinet.,robocasa365_fixed10,pretrain,27,20,original_h20,False,750,38,19.736842105263158,36.87837523315102,19.369282267987728,3.123390169814229,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToCabinet/episode_006.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
4,PickPlaceCounterToCabinet,7,270040007,False,5db7a29465e3ac1d73ed0c49368390934ecc85c086d17c11b4bc6fac6f90239d,9fc7a1b4d2ecd6d36e30deb1e12374ec36769f4d3ae0ea69368b7d3845f961c5,0477bbc6dca995a21140491830456a7422c440b00c87c82fa0c2d69bc3a75984,b0e3a7c9f4451dc0df80bb49d49e2adf75c0a8530a990e841e04f6b80352f8a8,750,Pick the lemon from the counter and place it in the cabinet.,robocasa365_fixed10,pretrain,27,20,original_h20,True,192,10,19.2,10.556263042613864,23.0087872678414,0.7396928835660219,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToCabinet/episode_007.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
4,PickPlaceCounterToCabinet,8,270040008,False,1a468f331faf67054e4dbb4286f443100210b576cdf9524e5ab89922b99beec5,51073121bdbf274886b87ba2fe30fab85c7a41453ba18eef742fb68f0d4b436f,536b14df08063efbfada60f4cdb7d1bb7b7883362851736d5f801bfc60813f1c,532d8dfe2f06774cfd766e18404bacb89d6b9bd7028467fdb2d9a13eb16d09a1,750,Pick the tongs from the counter and place it in the cabinet.,robocasa365_fixed10,pretrain,27,20,original_h20,False,750,38,19.736842105263158,28.03584860265255,12.074006566777825,2.764123289845884,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToCabinet/episode_008.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
4,PickPlaceCounterToCabinet,9,270040009,False,f459042a4a24c316d68c8fdf0b022fdb7478aa874e0737933720cc48c956244c,e7cd9ec6009c92664747c45d7f75436052c009bff32de06a812277422b326aaf,9dafd3f422251691047b4372c8513afc345322fe8491f168ba873fe85ae7bb8d,4d032555a18989289b429c1c1be76276568cabfb9c01a9e358f1754a328e29f7,750,Pick the avocado from the counter and place it in the cabinet.,robocasa365_fixed10,pretrain,27,20,original_h20,True,196,10,19.6,8.54238165076822,17.607267821207643,0.7096023224294186,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToCabinet/episode_009.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
5,PickPlaceCounterToStove,0,270050000,False,53d2ee112b35c635b1a6d8036bf69a85285d1f6fb13830df9995510528901a29,cffbbdaa84169f577f70915b276d4042381cd982f7306f8de339704fa5cfb1a8,182db784f91703efb6b8cf561369ba49b2540b18abab8a4112acacf1ed954af1,e34300259278c5c87a3eb4c0af4db76f7a782d14732b4ec69092c75843e1a951,600,Pick the cheese from the plate and place it in the pan.,robocasa365_fixed10,pretrain,27,20,original_h20,True,274,14,19.571428571428573,10.121744464151561,9.546922479756176,0.9492185777053237,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToStove/episode_000.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
5,PickPlaceCounterToStove,1,270050001,False,dc6dc56d27a01b55dfe8bbc5e83724a2f8e3245b703bf15eebeea8b7a1f63cf5,5f16cdcbe63e84576403b8c5ce7ea36178e8fe4169bd84636af76833a6bda96d,c3cf6b6fab3441ae4209e38c9a2d34f37c1f26e163438e2aa86b34f9331c7166,d4cb911efd816451379513c7d739d777696e81f03c5ffab27e81afa38f68d89c,600,Pick the hotdog bun from the plate and place it in the pan.,robocasa365_fixed10,pretrain,27,20,original_h20,False,600,30,20.0,23.776690566912293,12.13729923311621,2.0577702606096864,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToStove/episode_001.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
5,PickPlaceCounterToStove,2,270050002,False,fb237e4eb3487d41425cebd014cc0c4f98c7c30b425ee90c4f598ec5fc982751,4b2dd46504842286cb4963db68926c9e18aa8f5ff168aab19888af7117fc4312,ed95575f3235e8e776eac8ffef3ff5eea4822d0380b409301a35acb8175f34c1,0c7c20257bfea62321c9e80b24e278151b05036ad64684f110406f6ae17deb07,600,Pick the lime from the plate and place it in the pan.,robocasa365_fixed10,pretrain,27,20,original_h20,True,328,17,19.294117647058822,12.478987742215395,13.205286900512874,1.3036892162635922,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToStove/episode_002.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
5,PickPlaceCounterToStove,3,270050003,False,0afab49e4a42ecfc172cc5f16d8d62c57490bc89d9a7ea2a1b49841a4985e4f1,4df232e6f3eaa39bf26b73da8408f8ca7a4c74eed7d641caf9786b447c878fbd,f278b2bd0d7fc48df413f9e8e53c4e11cb3d3acd86eafcd9f92be4deed88e826,bf743cdf05bf4d686bb1b06403b4b6eb52cff6857c13aea54dadc7de7be61b61,600,Pick the mango from the plate and place it in the pan.,robocasa365_fixed10,pretrain,27,20,original_h20,True,210,11,19.09090909090909,7.639506754465401,22.291128294542432,0.7793254116550088,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToStove/episode_003.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
5,PickPlaceCounterToStove,4,270050004,False,cb384dd2acdf8b1ba3b3db0f34da0f66c4b4b5c495bdc7ef76c5246093ace241,f0822a733b485d078a3a9b352738becc6bdd8a1128ddcb0016a0dee310bc927e,ffb2b3106fd1adfff58b365afc58a1895b125a10c0bcd8113213e4601d9fe126,dbd270ef787d9a4bb6758f17ce32ec3ac81b0871d0eb59f38c68bc8b03f7125b,600,Pick the bell pepper from the plate and place it in the pan.,robocasa365_fixed10,pretrain,27,20,original_h20,False,600,30,20.0,22.993588464334607,8.855316163040698,2.7986989952623844,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToStove/episode_004.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
5,PickPlaceCounterToStove,5,270050005,False,f3a151a818a255e3955c5f408c6ba483737bac83ae0813e5527a3ea59a21ac40,d0aae44684fcf0519cfd83d9ca6640eab0bdc7a6d4bbb8ec383341dfe9976a22,9a76ec7cc10ef27278f05adff5bfea69b4d68f5894d1929e299e3b6257b78ea6,f2f54256ffe8f4588380971d73d09672fd3f77a15b38db0356fb9ed5b0efa1f0,600,Pick the lemon wedge from the plate and place it in the pan.,robocasa365_fixed10,pretrain,27,20,original_h20,True,318,16,19.875,17.319204251281917,10.388548016548157,1.3435845151543617,5d4257fdfdbe4507721cf729208510a99f69b275b92c03744dc4289b70fee5d2,50,10,egl,20,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/h20/videos/original_h20/PickPlaceCounterToStove/episode_005.mp4,/home/enmingzz/project/vla/frequency_vla/results/robocasa365_fixed10_500_retry1/paired_episodes,cf1e315128c91094b25706f0ee7f2aea696e29b6c609af861429819abed5f6a3
